X,Y,label
389846.8726399527,6860007.176518937,0
636468.0528580771,6627488.242203001,0
931447.5287074646,6353346.4434757,0
411826.6404092751,6564626.642465897,0
795868.1790897938,6614357.345576281,0
496587.5245737013,6701832.759471119,0
494654.4937761619,6526301.575579137,0
47186.49763123164,6903807.13944689,0
620459.7513562895,7077216.7055470655,0
273193.54869376303,7094796.970283007,0
1047052.4734250265,6191495.399383855,0
-41052.39985992765,6956090.345584715,0
358724.7555601619,6575374.524510337,0
843223.2598297502,6532370.706386653,0
1015224.9692913007,6282075.824874684,0
753290.5934822973,6565564.337315982,0
437775.43160654337,6870561.239884235,0
146220.03799595832,6956187.759531398,0
569900.2823160772,6856641.3385573365,0
929314.6941859365,6734298.2896781005,0
730135.4912824768,6629845.797163519,0
568095.8939072626,6758119.690861759,0
620779.5429870285,6667030.603157577,0
994207.5838896332,5965449.073928446,0
683219.6580781129,6508374.870722003,0
-80778.87079089525,6833594.889877062,0
892051.4718265121,6596121.853145208,0
47611.62715428206,6834694.880342071,0
137621.2374782335,7036947.877554557,0
551757.6984331644,6862127.085325148,0
919531.4808408035,6370862.470508413,0
601128.851028452,6270589.58272491,0
793286.1363307046,6772465.247780155,0
924262.92974783,6404569.406871548,0
1038125.3869086858,6015579.503049269,0
59482.05974222199,6569650.330442386,0
827351.2046581645,6603840.770756956,0
978361.3901490665,6870363.284614856,0
207920.55723807478,6685512.376362831,0
-56531.32922290601,6870910.722960417,0
402643.05228390096,7084763.329859533,0
821165.9918320788,6369825.7532113725,0
194187.12972125376,6613968.812459568,0
18456.91002229032,6889144.9701511925,0
874102.1301588028,6882817.364746453,0
680626.0617945227,6816838.453120192,0
1007965.9872136156,5930485.323297871,0
1033488.832320557,5936869.106317636,0
64448.14441204519,6655671.286439589,0
598577.7664141114,6786607.742586261,0
463828.1458770158,6494435.287386062,0
910691.135557303,6153469.2692981735,0
368686.7149494161,7019207.835034844,0
691180.9285827078,6718902.950101318,0
909018.4418443718,6250159.384518164,0
1039206.4683244568,6365102.643680513,0
955779.9080764751,6250965.575224689,0
592567.4566652357,7079788.36695537,0
558355.0592823512,6961115.751584278,0
586182.1420916338,6547552.680415973,0
324863.70371810097,6978177.289514418,0
1003229.4415092398,5913959.694370425,0
407343.0842088494,6467726.686940386,0
261358.94165380945,7043512.175222565,0
-47348.28528944197,6764071.439768877,0
441804.54023717856,6910482.329153076,0
86611.41703349148,7012941.758722063,0
564937.978836565,6355979.133174274,0
440693.33836573374,6883069.015114975,0
476447.36508383765,7020386.888848137,0
590406.8511112235,6809964.591670579,0
1045244.4745541266,6791661.5029294165,0
1018488.5688345348,6309059.402615604,0
761051.5326164837,6679593.442783576,0
538422.1567683029,7083302.00851249,0
844938.69913654,7044118.003980944,0
1026716.0157183555,6429079.2474993225,0
914984.9472581687,7042805.177313711,0
46780.319482749765,6959854.412122851,0
610115.3186805127,6299021.551709028,0
1012152.0061217905,6800757.963969463,0
628371.7960162349,6488701.67963928,0
239959.09875881276,7069069.467417712,0
605759.8148345037,7047391.98288933,0
670131.7984803988,6432856.372983779,0
827436.5702411808,6367150.969897867,0
270656.3553142404,6955442.953826182,0
1000018.5616719113,6591848.591540743,0
699188.4610066622,6473865.703071067,0
994931.4976925896,5781780.859944849,0
970173.555766572,7072989.723899908,0
1019887.5585133149,6883328.451313108,0
961803.7193117691,6615794.442484614,0
802702.3461306747,6500079.413945707,0
174665.81864249625,6561466.056624826,0
86097.4892841976,6575848.814720383,0
982538.7180523875,5968159.925186661,0
197839.9761931206,6675444.869411603,0
729089.6111981876,6798844.966748879,0
482959.52607675677,6547826.792530669,0
282019.09075598634,7013960.196761187,0
936154.8271453875,6355803.099694898,0
1034388.8320897196,6737805.630954696,0
544494.7660936388,7124275.767610061,0
590820.2524081583,6450411.770386759,0
873066.7152573062,6144048.447095392,0
861352.3232900179,6418700.129749478,0
165555.1492942454,6763280.306338877,0
-19763.232063261617,6993124.470863723,0
67005.98868599944,6680007.944566016,0
533511.7622345217,6542986.208442334,0
388452.3955836554,7105900.455292795,0
443648.36401413276,6732304.893183546,0
716934.2768198191,7100980.287442254,0
920727.8116961955,6990686.032801841,0
318899.0505433288,6500269.750827921,0
26286.734615000416,7018411.249337217,0
1004626.7398509895,6329787.156253408,0
643498.2428864767,7072221.401731202,0
864757.7499382395,6690367.537331907,0
728154.1470686231,6650405.348357084,0
988495.0948886885,6428094.135788381,0
841586.8487829143,6416410.124638088,0
825336.1400077633,6318002.582593621,0
985813.5528104503,6429660.7959387805,0
267686.1535797802,6785354.390071578,0
558646.3338675508,6317088.911250634,0
870548.5436635498,6380357.446264783,0
564226.2152582598,6207346.750445403,0
843713.725528725,6759948.293862344,0
1001316.3764352018,6733315.192578506,0
248231.28495543927,6533484.136915949,0
939014.3759512433,6319718.750005585,0
600940.9152229364,7048611.324936286,0
944053.9658009154,5933999.635055934,0
414405.06625004165,6466521.051112461,0
316137.08327618823,6836901.772377165,0
817419.4258719624,6625553.1507460885,0
932997.9198332262,6107811.037390158,0
148736.01044425165,6664168.294899485,0
644551.1812919537,6984601.742206177,0
946676.6838157106,5847188.027330461,0
975438.4143614799,6421491.213489032,0
711809.4208952768,6747454.1105814995,0
807619.6495577494,6845039.0679848045,0
69446.74760685198,6608969.936770314,0
1043470.8012203828,6944465.457972957,0
177453.41217468056,6730386.847760578,0
957940.6591536365,6482923.786908632,0
137699.28533775895,7065052.916838633,0
90817.24246478136,6510654.909757618,0
808227.6822129862,6615564.1322920825,0
982596.8629834356,6129069.403606529,0
692152.0059506873,6881397.109530983,0
171322.43747676077,7074980.100683327,0
988943.5367742567,6026134.874533668,0
102287.77760559524,6799177.014942232,0
347169.3257770055,6508149.997676183,0
1028434.1322716749,6322402.4479723,0
577926.4105902404,6742372.581731322,0
113474.24496168183,6826535.378433597,0
922277.9358859552,6302582.615224285,0
722339.6085749543,6990930.427022379,0
1011064.2464387612,6213873.276584455,0
535589.9872212934,6370150.001729789,0
1003335.2739925885,5936598.042315915,0
1002317.7960037859,6371430.924301161,0
858703.1784934435,6124482.631611978,0
1030859.6722827668,6886882.510352513,0
-75386.98292419058,6755993.610082835,0
985791.8901145905,6242571.892880245,0
1040369.0500637961,6345836.133977319,0
119653.03693509733,6642644.339640048,0
594397.661144674,6510531.451438647,0
952479.7784082752,5854273.517629963,0
170446.7801812807,6639666.592349959,0
822226.5290209979,6154234.086534929,0
559726.7511693462,6331025.560753674,0
989138.9340496683,6628749.885517624,0
903168.3184382209,7030449.761789252,0
903292.9538712524,6768131.93983672,0
779225.5039282342,6907450.139746828,0
694816.4988203475,6350497.571009642,0
1017463.8917063312,6530722.265757697,0
1017269.887978551,6754900.403423282,0
1025324.6832451057,6872908.53571903,0
996872.9179741046,6123051.500172495,0
445631.73705347674,6661800.891618816,0
745424.1074794923,6808539.074263599,0
1016105.0958754758,6314648.485805923,0
1029853.5628941301,6849155.369101325,0
891785.9609043762,6035366.228603387,0
847370.3911625885,6846246.806349704,0
455047.6501022419,6557929.123156734,0
960438.6886267855,6579467.572353884,0
977429.5010893564,6972661.688465699,0
-34920.67675970045,6631600.079883912,0
254954.29798335623,6583115.163874369,0
941130.090161016,6522625.457402203,0
929133.595242371,6762761.500830082,0
338228.23431489366,6877138.651585538,0
899730.0641383221,7007231.116785314,0
592617.9003040773,7024787.71312087,0
191143.24937997194,6631784.140240383,0
739161.2494544418,6947714.66765921,0
282126.21687804867,6838543.23083339,0
575624.0379317424,6783549.927763149,0
1069318.892659765,7027580.181902154,0
795589.8811859181,6522487.750818587,0
954863.747240498,5963706.773215806,0
588578.0741767801,6425156.154931677,0
815663.6968858045,6281748.001719343,0
462168.2053632585,6836584.315380341,0
-29712.774037378986,6698262.097840698,0
998045.0610512318,6525704.815564582,0
900990.4454695608,6861631.248357419,0
512174.8435731926,6997458.503836277,0
486330.6142733237,6609203.853760175,0
183995.64429450175,6989313.414039195,0
735263.6154300742,6844674.649102667,0
646910.5285604304,6312047.236778637,0
1013713.4111958523,6016515.927503892,0
1060131.5345254312,7087452.791725743,0
722555.4050772706,6043746.227632709,0
287080.5245311706,7024900.504569505,0
745753.7119238506,6574188.424545109,0
1011987.0286382979,7056982.828747053,0
1023729.822064786,6508326.933197826,0
998882.6012550392,6477574.830056917,0
1001085.9598402702,6227407.2677281,0
1094216.416344705,7108955.938486341,0
940680.0035768902,6137966.77953308,0
197035.58682879334,6718296.862294699,0
35125.56649190889,6878617.9854276115,0
1018288.5476623015,6369469.9281315515,0
834721.7377408836,6718678.5339400815,0
801730.0302447584,6214307.886450132,0
221677.0032692933,6912570.862136958,0
515740.4086503518,6511036.071734406,0
968629.3589803935,6676066.461743705,0
794235.0259432521,6373045.8524581855,0
211145.71724388353,6779380.517423541,0
661610.76820578,6924730.682628054,0
881355.3606410183,6369253.3848794075,0
196696.48447007732,6643802.325612152,0
24590.440633096005,6647708.92416055,0
728355.3166676337,6884882.254736501,0
975573.0114237128,5962190.838640074,0
927228.1132371044,6355120.610079606,0
822132.9462480322,6474314.048281614,0
-27.217341632480384,6568337.864577301,0
603705.3177511231,6421129.856962138,0
605678.1043060072,6585881.502207365,0
-31211.767381470927,6548115.241817679,0
995673.3523689017,7090060.91055735,0
603557.1964440123,6800915.142147028,0
278731.4018315769,6606654.823400051,0
340816.4800206247,6683380.041330118,0
573578.3151820679,6438697.192730507,0
943344.8238333047,5844524.621627072,0
677518.4425065805,6358668.7860241635,0
599203.7490364559,6219410.132352211,0
998643.5067548938,7068271.1841031555,0
662332.4585502885,6430890.102974175,0
923857.5214407556,6960530.175960695,0
73932.37756068472,6740678.506510623,0
312381.6022377395,6810831.302910613,0
696225.9353695675,6700495.872649911,0
849875.5578572135,6275735.36831386,0
838456.8586453436,6885482.729036188,0
841002.5599263716,6831598.945959363,0
983900.5317905676,6859813.989790445,0
972989.0988395566,6513839.313967892,0
564068.1056400917,6155142.646753414,0
-70425.48704192496,6911592.642665418,0
969144.1811076598,6143822.037035575,0
614670.8367858918,6597114.938498469,0
357495.8475054233,6581050.74253877,0
551105.9773362462,7045320.2975688,0
512988.82351817854,6545491.594745305,0
643500.3051110252,6630903.616552075,0
285340.07775325264,6673217.71542009,0
956712.1390037579,5981629.766924006,0
669396.2121522963,7005141.726048114,0
974920.5003006407,6917221.274871102,0
1067382.450575134,6485546.966935702,0
1048265.7343767397,6845197.503459204,0
-25191.501091664555,7090862.751978008,0
849213.6030100577,6191269.184095866,0
399239.8782634342,6756613.293504379,0
633625.9664772917,6338779.67981507,0
14584.15883912587,6678411.859896626,0
696753.2063621597,7003393.559261107,0
669715.3481434329,6559389.403094635,0
327653.9806658443,6510613.270172996,0
946530.2687400926,5993030.597100587,0
931057.7568702409,6927241.15662215,0
997214.5142993238,6170333.006563825,0
444049.72558898304,6332794.014360371,0
84633.88847045635,6588557.132979268,0
208978.95654717565,6655057.690114661,0
-76049.4050211591,7106520.493712353,0
471034.6645040384,6335045.059167877,0
568585.700484742,6434956.746439996,0
-44574.78538893294,7094295.915119544,0
259143.98149224377,6761588.007288591,0
422168.99219468783,6562809.183137056,0
-72912.54708173442,6736084.998544416,0
737140.6707968648,6563439.770416615,0
306372.279360777,6684405.962915375,0
289555.84076708934,6553768.983695103,0
863055.1497802149,6069748.570722108,0
410362.53943109163,6625973.141344592,0
861608.7850940287,6764551.441147542,0
248552.42429842282,6458807.079566279,0
62489.50634718471,6845097.664129393,0
663370.1479545797,7096671.395519329,0
-20953.945486122204,6580083.28508968,0
174138.25807237474,6508617.296848054,0
979790.6752955094,6457633.1474125795,0
862237.3983332806,6588637.972408103,0
327660.03896374046,6605737.258224949,0
452234.69482328894,6924437.272655281,0
332696.19393880985,7088707.938175042,0
999528.6879633765,6302996.231545667,0
576894.291520103,6505472.284101593,0
401978.3147644697,6695523.350016044,0
680481.3234058851,6970853.123332503,0
589123.4047226475,6679748.641124792,0
1064335.7712643887,6652663.230592999,0
138470.03643884606,6665037.30876897,0
934067.0179492375,6585687.116538599,0
1018908.4568458258,6844827.382482255,0
1038444.2166976426,6876705.247371223,0
698026.3746829433,7030832.454408359,0
670365.3861423965,6648077.158433346,0
57119.0269611509,7049225.663553664,0
135658.92650913307,6889779.826046557,0
711965.873289345,6585775.119668433,0
715182.5542468559,6494566.754618051,0
622583.5411066624,6893890.5253247805,0
933297.1972501375,7039768.279246865,0
602327.9131630532,6751727.689267808,0
362149.8412946694,6677315.892299031,0
552767.2546776711,7040241.8778031105,0
462275.57352197915,6768844.755997587,0
544438.5927918266,6974032.493571633,0
693887.3075653663,6865863.793986527,0
391748.79761348706,6484635.997009413,0
980701.0192621818,5942210.69361712,0
682121.8723943235,6655707.442233568,0
721104.4702929943,6567627.527636742,0
542937.8806419793,6420212.033037372,0
743197.664038924,6602597.7343461905,0
451134.4088928361,6999070.474920532,0
213897.39361681673,6753666.403522539,0
591043.1139199415,7010461.063671881,0
935394.0189042512,6953628.994139273,0
889228.8562455368,6993573.303707001,0
248398.57647579163,6883603.32150257,0
693708.5267663848,6296400.122721335,0
-59958.287389282574,6852721.198498107,0
630919.6772853425,7121590.645063309,0
1039324.3902845469,6885779.458338128,0
339566.8359872082,6932774.436925541,0
954072.5785524354,6640592.567058493,0
619711.0739043623,6604131.692302823,0
272983.73316052835,6781674.097589958,0
608232.7106589383,6862397.336061811,0
957360.0534715347,5892941.361120471,0
710208.4844276543,6718802.724137578,0
147512.68007808548,6950977.943839088,0
618449.0514330151,6331533.188610145,0
41406.455275130866,7017903.781828684,0
-16917.30338163837,6761361.128308579,0
210528.62907897338,6697949.081833188,0
699478.9430975826,6308128.60599692,0
861909.106456769,6133011.12835592,0
999273.1666485358,6669174.129262768,0
575629.352745648,6252574.385193737,0
1055663.4654869023,6517860.770414188,0
1004378.2931919317,6273330.043653909,0
842252.0696292022,6378824.613120656,0
704618.9564618284,7029685.861131798,0
432387.0574315067,6999366.488989959,0
763800.8922653006,7082734.5428395495,0
-11041.786325250301,7011082.322465505,0
76113.65041738859,6528466.473911087,0
823735.2554915783,6820209.562875766,0
973897.2109204174,6532697.788453016,0
140961.5204856613,6967336.394540922,0
133071.00716326525,7046031.725468301,0
762465.6306710751,6518934.693796066,0
521621.2765972647,7037651.908986438,0
593923.656051755,6808886.392489532,0
-34230.64129088483,7068197.131999681,0
870038.9485313755,6124719.784471104,0
904778.7311013349,6393374.814549067,0
835827.2756726433,6117305.098064065,0
441338.84956117044,6911445.06008599,0
500840.80647428683,6536281.581580418,0
1020353.7532451977,5799592.395873423,0
471089.43845424976,6496066.682037596,0
505505.317396514,6599534.40784323,0
994974.1019834741,6971751.3911446035,0
923519.6320336314,6153256.73360263,0
901096.9525468718,6646086.919291822,0
756237.5630853283,7067760.360379712,0
264227.8245593086,6740691.227220186,0
991291.271580935,7043390.088524088,0
480847.1521149477,6540258.8775430005,0
330549.93630565883,6988136.962410251,0
-60609.79360632421,6552094.369155131,0
76563.9781201586,6867752.970320369,0
686756.3533318092,6546835.026253687,0
896120.0636282255,6976241.025295745,0
711409.6903977776,7040729.537664349,0
138611.70728040082,6798431.407362449,0
380534.428755138,6778893.057766933,0
1001113.4708912703,5843899.883090383,0
703334.692856037,6852890.3480307665,0
120703.21755513869,6689257.741033989,0
487649.16170175653,6794779.90251928,0
743407.8700976298,7063161.313281704,0
471746.41083254595,6332428.053462456,0
-74212.05104651234,6960583.139199462,0
631387.766160637,6283906.992699177,0
948617.790256347,5888547.191955943,0
397428.80540423613,6533085.700572578,0
469522.0818907146,6562058.432435573,0
5374.941264711,7043301.719122777,0
793003.2061254132,6205620.698022577,0
741989.7976020448,6538420.361781576,0
78115.49477623179,6777071.55047961,0
81469.82814616151,6723124.483454438,0
573296.7807844472,7071989.579572942,0
848699.2212446873,6197742.135924991,0
854299.1049356341,6491474.659740056,0
1029861.1041768636,6343344.880398424,0
241941.25213625847,6663011.479237757,0
711359.3718625876,6480776.002558572,0
658902.0197129201,6014024.911331567,0
-51553.99408157405,6701210.778448017,0
503416.81119139504,6798149.85300571,0
340989.04017912963,6897034.683925176,0
834971.3853496664,6233634.187248436,0
574403.3823696094,6731097.354339316,0
647847.6711681426,6665677.332169145,0
797091.6159757782,6321038.571003951,0
138227.89605657168,6617453.236443679,0
9954.794134794865,6885800.936775664,0
-9844.995308070473,6600444.087947616,0
-6409.928055405195,6842569.664091667,0
552512.6358255068,7105961.774626978,0
898880.1588720473,6674118.783661013,0
332230.72444134613,7066046.613622048,0
532889.6071920207,6962681.512975218,0
391236.25144561945,6574622.757013984,0
790182.7548584999,6818173.4442396285,0
-63102.60979188625,6805086.891768244,0
839486.8889439041,7001499.410013746,0
594140.0508440279,6240575.309523184,0
1018115.9986774563,6950490.653906401,0
776682.6480944302,6782760.105207945,0
841540.3741098401,6169897.908083038,0
641264.4249688903,6304913.173276922,0
345209.26255914033,7063436.915557984,0
825714.726409248,6875887.469939055,0
769667.6745124327,6597280.007557371,0
-72801.89251126941,6779169.623874529,0
669521.9388896725,6343205.482633529,0
555288.7862428208,6718463.323590787,0
1042462.3916550879,6190427.106234794,0
-43531.90570056174,6827630.161374729,0
220496.15195396444,6791481.260311621,0
978183.743439836,6234494.667150233,0
1074272.0150869994,6810055.854281699,0
179851.59528713493,6769126.025454294,0
827769.9356929719,6368755.661127032,0
977534.1329632737,5872882.494912846,0
390972.5423943068,6752694.888284006,0
328485.2319048454,6649706.533461712,0
1019983.3009824434,5811028.234745698,0
1006053.4358399345,6003107.4359106645,0
976766.9213947107,6031430.246730598,0
306054.0148975573,6611454.934139171,0
580262.0692546301,6608607.699624969,0
558991.5548907592,6922808.125542798,0
888685.9245388007,6278049.803708539,0
613308.3543768232,6430092.306801865,0
450240.51658150065,6420645.0751254,0
847998.6733305858,6093625.853502189,0
253619.21956300322,6913503.844215199,0
868801.0854765574,6533540.073352531,0
428009.3645009041,6547292.2145223245,0
1003855.7107883273,6201421.918409511,0
609112.6990154379,6625577.747827306,0
842169.4737615292,6617500.916568556,0
867974.3279157161,6697604.212885624,0
556622.6748723548,6349293.485447612,0
16118.584890312311,6638179.043682802,0
595537.7585151457,7099742.259544633,0
992902.6069745277,5790145.641316929,0
21962.7184603973,6885189.315976985,0
637383.2425926096,7076095.050676026,0
989137.828703911,6719957.519810788,0
291401.64588661114,7121152.8477135375,0
1047751.3596089738,6495352.9197612405,0
124315.90627437917,6986333.82831378,0
875575.8083711496,7094366.511460242,0
1074374.2232414598,6625415.025014352,0
1004336.7872882001,6930041.446109371,0
784675.1499097929,6830140.0883540865,0
601299.5426553489,7098203.940440027,0
184804.3271634163,6834650.382322017,0
628369.4511589775,6747527.630310778,0
971736.4030718016,6305144.654145188,0
34273.133563386975,6981125.93196822,0
513135.2655222813,6531971.864750291,0
1000012.7361578643,6862268.794009283,0
223056.89829825395,6644209.917068917,0
673132.4980885201,6495899.025107019,0
899115.3195269037,6307843.202882063,0
482104.4381416548,6496391.751476265,0
-66108.82660978407,6776450.740147188,0
903621.8048064929,6008721.150927269,0
554521.3927905316,6814515.677678541,0
67993.80084786989,6755417.586851385,0
578550.9120499786,6457447.655151891,0
947021.8331017086,6902270.707284482,0
514449.4534696166,6671882.900290246,0
-72321.06755636327,6722346.115761078,0
505473.90460571053,6996303.843128668,0
389094.58485102863,6988243.831393101,0
694210.3938434725,6433052.158492579,0
175216.79713999358,7061229.16665611,0
827508.6625136015,6947498.468065561,0
827662.4034370439,6983550.778881507,0
96741.2278667842,6969842.550160095,0
970425.5053943531,6307555.571712793,0
1016595.7116006718,6479688.032384181,0
483961.3645048309,6531308.227304551,0
1011819.4718529503,6966095.331924891,0
836816.0779419616,6522944.88110053,0
792474.859260135,6358159.10709744,0
257948.32714044006,7011266.060110821,0
527950.7255002217,6830883.9063676,0
98087.86432959439,6887099.868320812,0
869655.5274994592,7027782.996442078,0
-45434.80310622867,6991124.110053718,0
90606.92125484443,6558617.159309222,0
593685.3656496895,6524990.7371352175,0
749487.5427514123,6042735.931842516,0
806630.6868937291,6780907.7859349195,0
989711.5870824447,6254042.801140015,0
711606.3349371386,6830027.2592898905,0
-6483.2804657614615,6675165.214547295,0
500132.2928107127,7092683.627893797,0
117239.47301832467,7000477.996772265,0
967092.8593140384,5906511.124336269,0
668121.5026474057,6456370.699413354,0
901941.3455464821,6224889.123546328,0
823528.8486296682,6594155.551626788,0
917925.0323294641,6242911.299131708,0
707356.0859070357,6964874.691839546,0
811614.0975342662,6053894.566723116,0
-69831.16114967797,6529684.609198175,0
286607.6326516814,6825667.595504902,0
910453.071228579,6002757.483217324,0
837074.1647896136,6503431.43228147,0
25063.32843604713,6830974.039537492,0
357289.3932338251,6543327.305012023,0
206942.8472933552,7111473.734126945,0
140876.1086022995,6849882.309313042,0
468157.68701650866,6595884.8758634245,0
955231.550578736,6129249.089176258,0
1050408.1862139264,7110234.866901488,0
614121.1506566077,6889476.417178066,0
562723.9488285393,6375253.220822725,0
379771.397450779,6871867.819996238,0
840323.223008664,6543932.175854235,0
528580.7308379388,7007126.749744672,0
880011.3833176031,7019119.450140287,0
576948.7429983737,6828470.824742922,0
392611.28770941414,6507045.83496891,0
874965.3756403879,6899577.169494303,0
363329.66505435307,6503697.860609625,0
270526.0414456459,6536516.533182241,0
1009027.5629922075,6902669.697666048,0
1054191.1190305708,6867915.107757092,0
932516.7434519917,6932664.65513779,0
241864.03803828137,6724615.273798323,0
533572.2280739015,6477942.788118586,0
851136.7359872466,6700989.731053887,0
523947.5288937974,6871419.428344319,0
753764.4275302552,7017108.506107461,0
1018110.0962948636,6071306.961194687,0
4912.3535851825145,6890432.165676129,0
207505.01226856833,6774323.279248292,0
38552.62025038339,6522093.249518127,0
392103.44778973213,6540751.136800789,0
262737.6830857041,6693080.380745969,0
977026.7592008451,6246037.895967741,0
1036790.9345747018,6745065.795478738,0
1013976.592319044,7015873.760156223,0
313190.0669265863,6887847.952032306,0
672983.4070650358,6260104.206514646,0
46319.87063203039,6800083.884991577,0
760117.0472615001,6703785.601904699,0
523985.5733229511,7010282.540569688,0
537626.5999738288,6536253.767171592,0
349152.7076387632,6444152.598953827,0
1009020.4511526374,5911572.133983629,0
-55106.37391201304,6752636.901706939,0
577362.223045929,6566686.694710301,0
473983.0075499306,6784458.653262853,0
915742.5885375408,6768386.451020658,0
625627.5880009739,6701589.599404912,0
586147.3282500725,6784728.774167882,0
793045.4678423088,6059317.800695206,0
741366.2938560819,6601354.830560939,0
429939.237962649,6627636.999438319,0
450356.80820222443,6900908.394748876,0
675016.8628552428,6728378.92193569,0
16195.23610759979,7113997.106455527,0
19326.58208177217,6762905.293253544,0
938679.5800338367,6314098.877305269,0
605944.5718738677,6476212.177052672,0
813632.0998656704,6306279.447861199,0
236094.2905631978,6994286.569738448,0
484078.7209452047,6923101.728575276,0
860968.676591905,6200494.205976544,0
313546.9126802783,7077666.699481841,0
666483.9758622831,6952426.1057326365,0
596693.8525901047,6916042.190808216,0
724393.3916317958,6940766.5921975635,0
949725.4732141474,7115670.677796902,0
1010994.1811668489,6419142.517842286,0
977028.1951090719,6186639.719568711,0
523046.3746537905,6883685.289329788,0
498057.4602134542,6988031.658599291,0
820451.2307698182,6759051.9996413505,0
187457.6380748119,6552577.185725139,0
910537.4017996094,6508306.501955577,0
518559.22354195255,6599288.168757101,0
218030.4473731466,6527300.258091125,0
618515.9584250194,6551951.680796801,0
848979.5574650941,6634588.671677885,0
998038.3843519716,6391608.069214212,0
399281.2849939463,6868756.01554633,0
-21168.506567547447,6526526.545388768,0
446148.49809959484,6762123.876535889,0
867235.0468897833,6650477.502594411,0
397099.5569924399,7033580.51334836,0
744554.5315616889,6953464.753601015,0
831524.5438891307,6987656.656459147,0
921614.4646882117,6606952.32102872,0
510389.61091440567,6265711.343754441,0
410517.1135862328,6412512.457873452,0
602184.1329946654,6744531.666615081,0
324984.32790511864,6713618.64213822,0
621906.6589630849,6490358.838652771,0
600804.1346788323,6687457.651801771,0
251774.8278543515,7031718.141137751,0
-61881.35368136648,6544741.380526139,0
-14457.287452154036,6611872.423199484,0
924087.4927448966,6610694.699854735,0
72782.01877712246,6515650.590335807,0
917110.9250043874,6111178.624099404,0
1003091.826622487,6472646.828168558,0
131969.85206126553,7028481.48696283,0
164380.93542938633,6759613.612766487,0
739310.3742492156,7045821.107061759,0
427125.39998652635,6776056.325780074,0
395725.09582705057,6986725.7371361,0
564525.4692182166,6836281.850736047,0
417557.3430573849,6414256.7580991015,0
608978.9892629739,6630088.144458942,0
1093941.3175001931,6976211.696763515,0
581201.5862337231,6800278.67006165,0
-59180.91624894611,6688374.629715944,0
1068437.995178881,7083361.10519348,0
727072.4643477249,6953482.231839821,0
228551.53899421648,7002601.449292136,0
525895.2142470657,6367843.234260024,0
807728.8361725545,6805065.841738314,0
332340.8205133628,6810518.950964169,0
986995.2494245812,5896653.349681247,0
943228.6386155048,6800348.878782219,0
780151.0992378389,6354343.978317686,0
493786.014687462,6616974.246082025,0
65863.04782243998,6574646.795822813,0
977234.2103402538,6513338.293822182,0
795699.4986594166,6393004.542354028,0
157266.11154197494,6544948.406816431,0
882335.0040530938,6980194.260894245,0
436061.49018936325,7078111.648258553,0
1019019.289976364,6904075.703850014,0
316040.6677509633,7103301.617610749,0
754487.3402475083,6686256.898361744,0
587641.6417665759,7068289.093706304,0
985133.1971991826,6695900.12807441,0
75885.44166002766,6793148.584609186,0
1027327.1763154417,6047921.37928846,0
848862.6909262759,6443705.095900308,0
936709.33176697,5929290.766207243,0
413553.11931358295,6517824.642665566,0
104855.78844646644,6960914.154854153,0
917680.5688170071,6206887.047792179,0
431061.1094607508,6404560.61737371,0
548382.362191906,6383961.257318927,0
567305.986974403,6802636.411692067,0
655052.604000269,6413615.385405468,0
540927.0290380121,6744770.356489262,0
203233.9169702133,6870306.685659086,0
217164.0258856538,6674064.5273382645,0
735217.7183095418,6224194.74983866,0
413225.1291888999,6840777.854797998,0
636633.6663165594,6562768.425866636,0
578835.4582041126,6660523.662160709,0
770758.2175195868,6898332.678736895,0
498459.47414905706,6505235.201665126,0
335836.63327435136,6790565.039008004,0
555547.3019828685,6781956.105095983,0
950960.3875764941,6425614.130005393,0
698809.39353353,6280817.421576975,0
583969.1982094708,6486088.471572423,0
418454.40938014013,6576227.48555948,0
919179.9275394741,6022814.487977869,0
898870.8221002142,6356020.528382613,0
495213.8185023223,6443616.025387839,0
527955.5343068404,6811328.569377606,0
1059543.0622093948,6620942.436011123,0
934998.4206108053,5990521.356120142,0
743619.9970739268,6594763.609090599,0
545178.3825924256,7050320.861628764,0
325907.9254288304,7046828.930209567,0
1063445.4044414973,7103510.849692592,0
768806.7275697294,6795707.290923254,0
843319.5731147232,6983798.140080429,0
554690.3935539476,6241973.847553019,0
735983.8697462375,6122952.437228234,0
157241.13779635704,6731731.506515718,0
610348.4805486634,6798781.631538089,0
990281.803232484,7079932.491568057,0
279024.86026618845,6788115.93206834,0
638918.2247592472,6462696.693594237,0
975613.068618692,6645324.277426817,0
835870.4157620192,6385127.144383263,0
1086844.5989621985,6994640.268806242,0
678063.8154256641,6669445.41259408,0
183437.81833573157,6995771.263783691,0
632953.9370811759,6926576.036090394,0
291248.474944832,7073446.057120033,0
6153.693405098675,6877834.9861581605,0
975546.3673460854,5934511.417078449,0
594880.2146088942,6963189.894004116,0
110635.79154083214,6908411.397883362,0
656060.8321291138,6264270.756622034,0
403122.53004536143,6700099.725234824,0
858546.1959918567,6583695.100397924,0
846322.6220571664,6617814.764006598,0
630381.777365762,6483463.457078455,0
587809.3985104117,6641905.387296871,0
876147.0543482776,6508778.159800175,0
566506.3776299064,6795020.783481939,0
494372.9043584685,6657258.758960497,0
-4492.923731906325,6692247.24562634,0
-9894.69793064693,7055228.600927791,0
986814.2392363404,5994585.662217863,0
211600.718121044,6811304.235465543,0
