AlOH_group_composition_grayscale_mean,AlOH_group_composition_grayscale_std,AlOH_group_composition_grayscale_dissimilarity,AlOH_group_composition_grayscale_correlation,AlOH_group_content_grayscale_mean,AlOH_group_content_grayscale_std,AlOH_group_content_grayscale_dissimilarity,AlOH_group_content_grayscale_correlation,FeOH_group_content_grayscale_mean,FeOH_group_content_grayscale_std,FeOH_group_content_grayscale_dissimilarity,FeOH_group_content_grayscale_correlation,Ferric_oxide_composition_grayscale_mean,Ferric_oxide_composition_grayscale_std,Ferric_oxide_composition_grayscale_dissimilarity,Ferric_oxide_composition_grayscale_correlation,Ferric_oxide_content_grayscale_mean,Ferric_oxide_content_grayscale_std,Ferric_oxide_content_grayscale_dissimilarity,Ferric_oxide_content_grayscale_correlation,Ferrous_iron_content_in_MgOH_grayscale_mean,Ferrous_iron_content_in_MgOH_grayscale_std,Ferrous_iron_content_in_MgOH_grayscale_dissimilarity,Ferrous_iron_content_in_MgOH_grayscale_correlation,Ferrous_iron_index_grayscale_mean,Ferrous_iron_index_grayscale_std,Ferrous_iron_index_grayscale_dissimilarity,Ferrous_iron_index_grayscale_correlation,Green_vegetation_content_grayscale_mean,Green_vegetation_content_grayscale_std,Green_vegetation_content_grayscale_dissimilarity,Green_vegetation_content_grayscale_correlation,Kaolin_group_index_grayscale_mean,Kaolin_group_index_grayscale_std,Kaolin_group_index_grayscale_dissimilarity,Kaolin_group_index_grayscale_correlation,MgOH_group_composition_grayscale_mean,MgOH_group_composition_grayscale_std,MgOH_group_composition_grayscale_dissimilarity,MgOH_group_composition_grayscale_correlation,MgOH_group_content_grayscale_mean,MgOH_group_content_grayscale_std,MgOH_group_content_grayscale_dissimilarity,MgOH_group_content_grayscale_correlation,Opaque_index_grayscale_mean,Opaque_index_grayscale_std,Opaque_index_grayscale_dissimilarity,Opaque_index_grayscale_correlation,Quartz_index_grayscale_mean,Quartz_index_grayscale_std,Quartz_index_grayscale_dissimilarity,Quartz_index_grayscale_correlation,Silica_index_grayscale_mean,Silica_index_grayscale_std,Silica_index_grayscale_dissimilarity,Silica_index_grayscale_correlation
90.19999695,51.17577744,69.1004397,0.037032086,52.79999924,21.8302536,75.66686429,0.057972865,5.400000095,6.829348564,18.80309767,0.026943996,110.8000031,3.655133486,46.66067223,0.097715015,107.5999985,6.499230862,37.98222255,0.172997772,60.79999924,3.815756798,36.70461769,0.05621921,82.80000305,15.24991798,46.4830789,0.202713526,1,0,0.054979168,0.028622047,61.59999847,8.799999237,40.61497291,0.041693632,152.3999939,14.2351675,57.09151392,0.044624564,57,22.36067963,47.40669104,0.054902231,1,0,0,1,29,34.8022995,41.96806901,0.06732095,21.79999924,10.38075161,57.02958535,0.342871099
78.80000305,62.72925949,70.14829679,0.070100194,43.40000153,16.52392197,26.44536108,0.074411011,3.400000095,1.959591866,22.66110079,0.022447553,110.5999985,2.576819658,67.43630208,0.194956323,71.59999847,15.19999981,29.55478756,0.180487955,64.19999695,1.166190386,37.56236839,0.095947901,77.40000153,12.69015408,28.66304141,0.467163958,0,0,0.537957802,0.05016019,52.79999924,9.389355659,51.21716834,0.128387266,183.3999939,12.2409153,83.18397126,0.139091032,58.59999847,15.86946774,57.0355506,0.166331654,1,0,0,1,13.39999962,20.87677956,39.6875,0.126323349,17.20000076,16.7618618,33.29691283,0.557335516
102.5999985,12.20819473,57.26010157,0.060708327,63.59999847,5.122499466,36.62580619,0.057098735,0.800000012,0.400000006,11.23610389,0.079059187,104,1.788854361,13.80391428,0.154619255,66.80000305,9.682974815,27.1616582,0.206294379,45,22.21711159,34.20417854,0.334108187,100.4000015,5.083305836,34.71329122,0.390183057,0,0,2.022659895,0.087203809,53.59999847,23.08765793,50.14850324,0.183606646,121,60.67618942,73.42290763,0.279400324,45,26.05379105,33.89487592,0.325913756,0,0,6.226805401,0.921914319,33.59999847,27.4634304,36.41109262,0.204749707,70,6.542171001,50.29577785,0.283878728
24,39.56260681,67.9629959,0.086638612,19,21.32604027,52.02631622,0.135349104,52.79999924,26.24804878,23.07046753,0.051314369,114,3.224903107,12.47824548,0.169233728,115,12.68069458,27.76787214,0.19630481,55.79999924,6.584831238,41.14636135,0.146840105,108.4000015,5.817215919,19.98149795,0.466907472,1.200000048,0.400000006,4.545658153,0.106138603,52.79999924,6.112282753,42.88364376,0.168821395,120.1999969,34.9994278,65.50815177,0.338800314,52.79999924,5.306599617,27.14086096,0.26854597,1,0,0.562719233,0.995298028,18.60000038,21.99636269,45.02285109,0.159845144,68.59999847,2.154065847,27.28314165,0.229355128
70,42.17582321,57.96691028,0.014446225,55.40000153,14.78647995,49.65607994,0.032633594,1.200000048,0.400000006,11.53548041,0.016640948,100.1999969,3.187475204,44.81217226,0.05575612,85,22.95212364,32.18885173,0.168969991,43.40000153,77.31132507,58.09508237,0.055892061,131,22.17205429,25.62313886,0.094244246,18.60000038,18.68261337,23.15676122,0.081692192,21.79999924,38.10721588,39.48280276,0.072572097,21.79999924,36.69549942,49.19194021,0.097637409,15.80000019,26.63381195,35.95008877,0.069873682,1,0,1.231884058,0.95558213,28.60000038,22.67686081,48.83936138,0.122003275,113.4000015,7.391887665,17.85419189,0.538640221
81,43.21573639,68.37807507,0.036513255,58.40000153,19.82523537,56.98486312,0.068566334,0,0,4.622560799,0.053451137,41.20000076,43.96998978,51.87792229,0.214630314,59,4.560701847,28.3041166,0.182321842,1.200000048,0.748331428,9.257847145,0.080972468,93.40000153,23.85456085,34.28882283,0.200313006,64.59999847,4.409081459,47.86868987,0.252513486,0.800000012,1.166190386,12.17209629,0.086152839,1.200000048,1.939072013,10.92367976,0.076769706,0.400000006,0.489897966,10.76323548,0.088933664,1,0,0,1,61.20000076,50.7085762,46.83335833,0.115824496,56.79999924,6.523802757,27.7320384,0.188406219
95.19999695,48.07660294,59.91316305,0.056795742,42.40000153,20.48999786,54.34455643,0.080215483,2.799999952,3.655133247,6.10648354,0.064952992,5.199999809,3.370460033,28.60458969,0.288685455,25.39999962,27.4415741,32.43262026,0.238025738,4,2.607681036,17.17493372,0.093437742,105.1999969,5.306599617,18.48202493,0.069756282,2.799999952,1.166190386,40.82047988,0.097309747,6,3.687817812,19.01357805,0.095521295,3.599999905,2.653299809,17.6131367,0.082682252,3.400000095,3.44092989,16.51613063,0.106469254,1,0,0,1,59,29.58378029,55.74313784,0.158233692,74,12.45792866,48.52617369,0.246940637
35.79999924,44.16514206,57.81208142,0.033726548,33.79999924,27.49836349,54.9014245,0.053402463,3.200000048,2.481934786,11.51300219,0.044795053,105.5999985,8.685620308,32.7262067,0.130538672,94.59999847,22.32129097,35.70626368,0.145938345,48,52.89612579,41.5129609,0.067472329,113.4000015,8.284926414,20.83719394,0.047873331,2.799999952,2.227105618,21.29618894,0.087458664,41,35.29872513,34.09616417,0.077423605,84.59999847,97.15266418,51.94403567,0.054620208,29.60000038,33.0913887,38.26789711,0.057885929,1,0,0.077856229,0.065818353,24.20000076,25.49039078,49.39718014,0.097327521,84.80000305,14.53822517,48.73136343,0.189735001
88.59999847,45.8371048,54.95614187,0.063381645,55,23.74026108,51.63237954,0.063737167,0.800000012,0.400000006,10.34992361,0.026420108,79.19999695,37.50946808,39.17038689,0.099189921,103.4000015,29.52016068,36.43182625,0.124738955,26.39999962,47.81045914,31.88505719,0.046484616,115.8000031,11.90630054,23.39143648,0.087847204,25.79999924,28.95789909,23.45745902,0.113573917,16,23.50319099,27.78637433,0.048872549,34.40000153,63.32329559,39.02916718,0.032622019,16,27.57535172,32.37441678,0.042417874,0,0,0.074932904,0.558154303,14,21.59629631,47.19438559,0.167945107,50.40000153,4.079215527,39.73668281,0.537179504
51.59999847,25.71847534,50.86834478,0.051894463,46.40000153,21.43455124,49.07428816,0.09488458,5,2.449489832,23.03184955,0.089831343,93.19999695,3.310589075,27.54995636,0.14616856,101.5999985,8.800000191,35.51695404,0.163921091,28.60000038,29.15887642,50.81568763,0.175926673,87.19999695,11.08873367,24.78805395,0.175243484,2.599999905,2.870539904,15.9545477,0.061188374,40.20000076,47.83053589,50.53816511,0.111448216,55.40000153,73.08242035,71.70057474,0.074420387,27.79999924,30.28134727,54.89577261,0.116051069,0,0,5.226149894,0.850002793,89,25.38503456,46.45217918,0.201373725,62,3.741657495,36.03510896,0.61032233
71.19999695,16.9516964,53.61828302,0.022462283,61,7.56306839,37.50596973,0.014859493,1.799999952,1.600000024,14.33679989,0.029433253,101.4000015,7.578918457,29.11962518,0.049632191,92.59999847,25.27923965,35.75849349,0.080650143,16.20000076,29.41020203,47.40254105,0.088896483,113,4.816637993,22.23458986,0.068296058,0.400000006,0.489897966,18.06215108,0.051134216,12.19999981,19.44633484,34.04882829,0.075796041,40,72.55342865,62.08155888,0.065742054,14.19999981,20.52705383,43.69212654,0.077590073,0,0,0.025501046,0.753766668,32.79999924,26.95477676,45.71292373,0.107034398,58,10.03992081,35.21602603,0.232756874
90.19999695,29.72137451,44.22522813,0.012879103,69.40000153,6.770524502,36.34288782,0.054650494,4.199999809,2.315167189,11.76738098,0.038124105,100,52.40992355,44.13953508,0.106853951,86,22.41428185,34.20958751,0.097215005,75.59999847,40.70675659,59.66477559,0.067902489,115.1999969,17.81459999,19.62065321,0.040389851,12.60000038,24.21239471,16.359379,0.040397597,57.20000076,29.33530235,55.484859,0.059900216,92,43.322052,78.5168917,0.050803797,40.40000153,29.58107567,59.59288162,0.063878295,1,0,0.009290227,0.194970086,44.79999924,22.39999962,42.86085048,0.15512956,60.59999847,10.70700741,38.94907688,0.222575542
70.40000153,22.67686081,35.98421074,0.071135176,68.80000305,4.5782094,18.76404476,0.024251121,25,27.31299973,14.21711879,0.041158372,74.40000153,36.39011002,50.24767331,0.264104636,80,20.51341057,32.62874603,0.129035601,155.3999939,79.17726898,96.19469012,0.0761733,93.40000153,5.851495743,30.99291465,0.219232738,0.600000024,0.489897937,9.170395144,0.079451461,45.79999924,22.29260063,61.33931211,0.092071297,45,34.85398102,73.49843511,0.057866054,20,16.60120583,56.98990049,0.064923636,1,0,0,1,25.20000076,28.05280685,40.56476998,0.128880926,79.40000153,36.40659332,29.17857143,0.500311614
59,5.656854153,24.84239086,0.012508119,59,11.2605505,24.85498081,0.023925195,1,0.632455528,10.68838825,0.041785793,174.6000061,27.88978386,47.74579649,0.122635825,97.59999847,23.66938972,31.1483046,0.175428028,35,68.501091,99.34637617,0.112929649,107.4000015,17.33897209,28.92038437,0.109903169,0.200000003,0.400000036,3.559474993,0.02309064,47.20000076,25.49039078,59.19132783,0.099727739,20.20000076,32.12724686,75.55157025,0.078538334,6,6.63324976,54.84915106,0.129483081,1,0,0,1,13.60000038,24.22065353,45.52437378,0.080111522,104.5999985,5.74804306,32.35668217,0.363580016
61,7.155417442,23.94517528,0.038164725,91,6.164413929,38.10204385,0.082251501,1.600000024,1.200000048,6.759626739,0.048044982,180,14.47756863,41.58815806,0.168347278,78.40000153,13.90827084,28.66143937,0.195610492,77,91.50300598,97.44081093,0.092443115,116.4000015,13.83618355,33.99606094,0.194338982,0,0,1.556777736,0.026347018,44.79999924,18.70187187,57.1037037,0.061218169,63.40000153,73.35557556,67.70066477,0.078824246,15.60000038,20.51926041,55.56800033,0.123652429,1,0,0,1,28,31.0547905,46.15044248,0.145807071,85.40000153,15.70477676,42.32563372,0.536864131
62.20000076,8.304216385,23.08266237,0.059038922,66.40000153,7.059744835,30.81900161,0.037622682,0.800000012,0.400000036,3.757025476,0.029155728,168.3999939,20.33322334,38.34910607,0.318852849,108.1999969,7.934733868,23.896511,0.28843299,136.8000031,78.16239929,89.61392295,0.16422363,100.8000031,9.620810509,21.13273876,0.258166492,0.200000003,0.400000006,1.715107973,0.045925125,33.40000153,25.35034561,54.875288,0.098917212,71.19999695,36.02998734,73.44214873,0.104007994,11.80000019,7.833262444,40.28016846,0.189172999,1,0,0,1,70.19999695,16.02997208,43.73128844,0.160734901,77.40000153,12.14248753,31.51379931,0.411785258
59,10.48808861,23.95853301,0.086472638,77.19999695,22.076231,36.76702403,0.140446305,0,0,4.766777004,0.035376092,194,13.16054726,39.7396456,0.519006788,86.59999847,18.4889164,22.18869292,0.409541347,28.20000076,50.49911118,77.10155131,0.26086553,106,10.13903332,17.20076413,0.190478061,0,0,1.176539367,0.097358983,29.20000076,29.06131363,55.23094215,0.134305894,26.39999962,46.82136154,65.16604911,0.146577582,6.199999809,5.114684582,45.38152759,0.268159188,1,0,0,1,29,33.19036102,36.30973451,0.309989579,65.40000153,7.735631943,27.66491675,0.457902563
74.40000153,19.21041298,28.3569429,0.261629468,62.20000076,10.70326996,35.39193195,0.209829904,1,0,7.041471572,0.351027152,150.1999969,21.32979202,33.15150915,0.533333842,117.1999969,10.72194004,22.3002849,0.396442219,115.5999985,5.238320351,62.42797803,0.300126825,105.5999985,6.053098679,15.31111937,0.228126044,0,0,0.095453982,0.553651141,41.59999847,26.17326927,53.15790082,0.150312121,137,39.39035416,61.5631529,0.160959477,53.79999924,11.32077789,41.62682192,0.417340422,1,0,0.446426359,0.944016967,21.39999962,17.91758919,36.63967918,0.317696834,58.79999924,5.528110027,26.88703087,0.584720621
69.59999847,18.86372185,28.8118502,0.130054855,71.59999847,5.817216396,35.63975391,0.111250961,3,2.828427076,7.539956233,0.107294545,94.40000153,4.586937904,34.09887279,0.4462391,112.5999985,7.200000286,25.07423098,0.463656456,98.80000305,10.28396797,53.07626244,0.405011898,111.8000031,9.98799324,19.47971427,0.711584308,1,0,0.094372187,0.003501845,56.20000076,22.35531235,55.56031215,0.08718327,73.40000153,26.41666222,65.44121557,0.126652672,59.59999847,17.962183,43.11874148,0.356119521,1,0,0.145323919,0.284660164,82,24.24046135,43.42319915,0.366226289,115.8000031,5.192302227,46.84049637,0.509190561
92.59999847,19.29352188,30.92851967,0.112316721,61,8.64869976,30.23336298,0.059338693,0,0,5.836338784,0.045870602,107.1999969,7.249827385,33.93464585,0.502494588,103,13.31164932,22.60519902,0.11978145,27.60000038,48.22696304,61.69878794,0.268708153,116.5999985,7.002856731,21.27443473,0.293266952,0,0,0.356808787,0.283496987,61.40000153,18.74673271,52.32716598,0.065883773,24.39999962,43.84791946,69.55408988,0.204629889,10.39999962,15.12084675,38.67117073,0.320461477,0.200000003,0.400000006,3.262931673,0.974377501,94.80000305,35.44799042,42.08179479,0.20983601,68,16.46815109,39.40466102,0.389034456
74.40000153,27.34666443,33.55702548,0.127077917,59,6.63324976,30.29198563,0.07688631,3.799999952,2.561249733,22.92295305,0.114358723,113.5999985,24.79193306,33.92634708,0.318611539,75.80000305,33.09622192,27.70171353,0.422282952,92.40000153,85.73820496,63.87908667,0.274242439,109.8000031,14.24640274,24.34862711,0.34954825,1,0.89442718,1.709310872,0.071003727,58.20000076,18.14827728,53.34417606,0.131288018,78.40000153,71.00592041,59.28708865,0.092263695,36.79999924,29.60000038,47.69439696,0.243945492,0.800000012,0.400000006,0.13698336,0.189899572,69.19999695,48.24686432,44.94650424,0.095425995,87.80000305,13.94847679,27.58565375,0.150371765
89.19999695,23.70991325,32.50865849,0.170010042,91.40000153,17.7155304,28.25432099,0.102135355,1,1.095445156,10.08865767,0.085595985,98.19999695,8.704021454,35.87144804,0.459666195,96.19999695,10.16661167,25.91331599,0.333944535,4,2.607681036,77.33990668,0.287653448,101.5999985,14.12232304,35.15820637,0.316447028,1,0,0.68365333,0.080787552,6.199999809,3.919183493,58.44143028,0.089862911,4.199999809,2.399999857,58.19668029,0.237862384,5.800000191,2.993325949,41.40525207,0.322821726,0,0,0.081242,0.431296001,97.19999695,19.7017765,44.32521186,0.150532137,62.20000076,12.95221996,45.15072639,0.221137802
76.80000305,27.50563431,31.38943234,0.200346856,73.59999847,26.03536034,31.87680945,0.067055664,0.800000012,0.400000006,14.20033595,0.067040713,151.6000061,30.83893776,40.59149746,0.424353905,106,20.16928291,28.66574445,0.252805415,83.19999695,67.92760468,71.23258074,0.180693654,173.6000061,20.61649895,41.66678194,0.374651587,0,0,1.047988406,0.086893638,22.20000076,24.94313622,58.34700196,0.077324854,55.59999847,45.36782837,59.50498987,0.115727748,39.79999924,30.33413887,54.19077615,0.200315572,0,0,5.467615236,0.945899533,42,40.06993866,50.59764512,0.149653,85,22.61857605,34.61151942,0.246050897
100.5999985,11.39473534,31.73409307,0.083537974,62.79999924,14.14779186,22.86727776,0.157119207,17,24.66576576,13.98005698,0.061137341,96.19999695,15.91728592,47.27892151,0.343866836,79,10.78888321,29.84059623,0.166250844,131,4.335896492,76.71972418,0.241286521,187.6000061,5.642694473,42.57059334,0.304300394,0.200000003,0.400000036,6.012106198,0.123539657,10.60000038,7.65767622,40.33119452,0.160511956,68,15.25778484,61.63844915,0.22661588,43.40000153,19.97598457,35.49563566,0.245667396,1,0,1.147652669,0.982773697,111.8000031,65.27296448,49.17759112,0.079694271,105,28.67054176,34.49902505,0.099160779
104.8000031,16.77378845,33.59388084,0.094571036,63.20000076,4.915282249,21.81953838,0.009265127,3.400000095,1.199999928,37.51765969,0.084003965,108,23.88304901,29.99878608,0.280241676,103.4000015,26.95626068,30.94018746,0.154487205,2.799999952,2.135415316,80.58020562,0.159886931,170.6000061,19.7240963,34.88439655,0.337097381,0.800000012,0.400000006,4.646120814,0.041961727,2.200000048,2.039607763,56.96373096,0.110072453,2.599999905,1.496662855,56.5867542,0.145840357,1.600000024,1.496663094,49.07740204,0.159209942,1,0,3.68512325,0.935850621,66.40000153,19.47921944,48.29908505,0.145475832,92.40000153,14.03709316,41.81333433,0.409655803
116.4000015,22.34815407,30.90112721,0.099318775,68,4.604345798,18.19036294,0.024929634,1.600000024,1.019804001,28.09431438,0.056557196,96.80000305,8.376156807,32.72179694,0.390309054,106,9.695360184,27.12166481,0.352701854,108,86.63717651,91.20298939,0.132351483,121.5999985,25.79612541,29.66697221,0.28405637,1,0,3.367034147,0.037441736,40.79999924,31.27555084,59.17477187,0.099562692,84,75.12123871,62.68598208,0.164628036,34.59999847,27.50708961,53.67853338,0.151300416,0,0,0.013724762,0.201178381,43,26.87750053,45.73143843,0.107453321,55.59999847,7.863841057,44.44570271,0.350562429
155.3999939,35.93104553,41.97701859,0.081638206,69.19999695,3.96988678,29.53920261,0.027958741,18,24.10808945,18.3731782,0.105749282,161.3999939,38.1030159,48.18365364,0.395302574,70.40000153,27.17057228,30.7511816,0.353094243,54.40000153,61.74981689,77.48377056,0.187098781,173.6000061,5.885575771,29.50783064,0.588061483,0.800000012,0.748331547,10.92060669,0.103689536,11.39999962,18.41303825,42.07344005,0.092622838,51,54.43161011,69.44499613,0.164792275,18.60000038,22.02362442,51.82015875,0.203394761,1,0,0,1,84,31.41337204,47.31855327,0.148802413,82.40000153,27.20735359,38.04812349,0.436745382
99,15.12613678,35.98537512,0.075285612,70.59999847,25.40551186,20.47532103,0.042137346,0.400000006,0.489897966,14.71779182,0.054935454,142.1999969,19.94392014,45.37640695,0.271671689,96.80000305,22.45350838,31.51721376,0.173408855,33,63.00158691,95.51078079,0.090002285,128,27.83522987,26.98767084,0.148386878,13.19999981,19.71192551,7.135323506,0.051625557,2.400000095,1.019803882,47.90005368,0.048774084,28.20000076,49.91753387,82.51585119,0.092710706,8,7.321201801,55.27072959,0.134795299,1,0,0.068590776,0.325438378,89.40000153,22.55304909,44.94007264,0.175640994,114.8000031,7.110555172,32.09125303,0.283242802
157.8000031,33.71883774,45.67366118,0.213326618,58.40000153,12.76871109,21.59435154,0.18152927,1.799999952,1.46969378,20.65303274,0.219004785,2.599999905,2.799999952,47.06982121,0.41509082,59.59999847,14.03709316,34.84528676,0.399008043,33.20000076,59.93463135,78.09101119,0.219012218,161.1999969,26.24804878,28.65561749,0.405359116,1.799999952,1.46969378,6.689557785,0.121307656,2.599999905,1.019803882,25.07586606,0.095302214,27,50.01999664,65.93130187,0.185611798,16.60000038,26.72526932,34.65558446,0.330285102,0.200000003,0.400000006,4.543350262,0.548653873,99,21.39158821,44.59541465,0.332294715,110,11.94989586,35.7531023,0.545611788
122.1999969,40.8724823,54.30685243,0.330140297,58.59999847,2.799999952,29.20672562,0.248795397,8.800000191,12.76557922,21.85981424,0.159257316,102.8000031,4.707440853,37.17980831,0.386994498,118.8000031,9.987992287,34.84540454,0.339870614,5.400000095,2.416609287,67.95132816,0.169148836,97,14.91308117,23.85423974,0.222830637,0.800000012,0.748331547,3.295892825,0.628206761,6.599999905,10.24890232,29.26960954,0.196800613,4.599999905,1.496662974,80.02667852,0.149314731,1.600000024,1.356465936,32.4267411,0.306347625,0.200000003,0.400000006,7.062982725,0.349506493,114.5999985,35.86976242,62.46156174,0.126754933,121.8000031,3.487119198,31.91366525,0.172345029
94.40000153,45.87635422,67.90495892,0.307973414,42.79999924,14.49689674,33.19009868,0.223129543,25.60000038,42.7766304,51.33131839,0.322659816,120.8000031,2.039608002,34.59127132,0.613816576,55.59999847,7.812809944,23.31448862,0.65109746,96.59999847,45.41188812,46.56271522,0.484604853,107.5999985,7.172168732,24.40047896,0.745432932,0.200000003,0.400000006,0.549684132,0.21280411,61.40000153,9.931767464,38.49109377,0.201026953,105.4000015,62.62778854,59.71718073,0.474810928,49.79999924,24.62031746,38.42915892,0.4850481,0,0,16.37131178,0.769283899,95,26.73574448,51.83724274,0.413646525,66.19999695,10.59056187,21.25158898,0.737869394
2.799999952,1.166190386,15.78184896,0.502292665,43.59999847,36.2027626,50.65727734,0.300868598,38.59999847,43.4262619,57.67197655,0.313308121,1,0,4.654940336,0.351074457,1,0,3.306354515,0.914699678,1,0,4.560270862,0.331671923,1.200000048,0.400000006,4.6693918,0.936533244,0,0,0.15533259,0.833234002,105.5999985,16.66853333,59.02292415,0.2770806,16,17.28583145,16.90208514,0.356732332,28.60000038,21.74028397,51.29604856,0.416688806,125,0,18.93389488,0.682995569,1.799999952,0.979795873,28.36613169,0.438175868,2.200000048,1.326649904,7.960551972,0.861448504
87,31.37515068,26.84579978,0.731022069,60.79999924,10.16661167,20.93698434,0.776238845,4.599999905,2.93938756,8.230975084,0.053430707,1.799999952,1.326649904,61.82651549,0.306554489,64.19999695,6.493072987,16.40677338,0.823803256,100.5999985,49.59677505,63.62629481,0.254197836,108.1999969,8.704022408,13.76215767,0.899467752,1,0,0.818800125,0.073934015,65.19999695,12.52836704,33.91628378,0.438201148,109,61.93222046,69.38314971,0.240509783,29.79999924,17.89301491,34.44991189,0.224939091,1,0,2.55792698,0.956426895,97,23.89142036,35.49227539,0.664563922,122.5999985,3.555277586,16.40722964,0.892217915
109.1999969,12.31909084,34.51783311,0.029053712,57.40000153,9.931767464,17.78367397,0.009945223,0.200000003,0.400000006,8.015863578,0.015435547,104.4000015,14.96128368,52.13617408,0.077923172,74.40000153,26.32565308,23.42817623,0.070134023,104.1999969,85.3988266,61.14801602,0.060256558,90.19999695,2.315167427,16.8711012,0.073398089,0.600000024,0.800000012,10.15250836,0.075633133,38.59999847,27.4634304,49.71152401,0.08798049,64,49.75138092,70.44515463,0.052482571,33.20000076,24.70141792,44.83248689,0.049032849,1,0,0.111003757,0.210405535,107,7.668115616,42.37370631,0.10105634,114.1999969,5.192302227,39.54784761,0.059537716
106.1999969,22.40892601,40.91670176,0.056960981,67,5.215362072,17.24321401,0.067282692,0.200000003,0.400000036,10.4355506,0.041909884,74.80000305,36.67914963,31.49859201,0.163950287,69.40000153,16.37803459,30.54086461,0.221507367,3.599999905,2.0591259,66.96301251,0.225730756,104.5999985,15.35708332,17.95815682,0.135156261,17.39999962,16.48757172,9.392171436,0.213709966,0.600000024,0.800000012,32.81069408,0.155251916,2,0.89442718,74.47663405,0.223124358,0.800000012,0.400000036,38.96410256,0.192816282,1,0,0.114505141,0.071229447,70.19999695,24.77417946,42.83328334,0.159172238,82.59999847,19.14784622,46.98927554,0.269850123
109.8000031,15.68948746,57.13527,0.077283032,67.59999847,10.79999924,22.75807355,0.082094921,15,23.17757607,33.63431484,0.11083143,106.1999969,3.599999905,38.45010951,0.424913964,74.19999695,8.772685051,29.68157041,0.302862957,172,13.88524437,45.24408379,0.09066577,131.3999939,24.6706295,43.51678935,0.260846221,0,0,0.592600827,0.073714667,52.59999847,22.90502167,41.92358744,0.047487244,75.80000305,15.47126389,67.89870395,0.099675352,60.79999924,11.26765251,28.13942822,0.386964691,0.200000003,0.400000036,4.248703127,0.47250117,115.8000031,37.49879837,46.04547518,0.379443607,108.8000031,20.65332794,29.92115617,0.512958358
110.4000015,23.20862007,50.12804823,0.235275816,97.40000153,13.48480606,30.6147983,0.424515987,2,1.897366524,20.4922664,0.269066159,58.79999924,49.03223419,71.15074115,0.331155285,59.20000076,6.305553436,25.99747306,0.28245077,99.80000305,41.88269424,53.90211817,0.506249774,96.40000153,26.4847126,28.65377596,0.662550252,0,0,2.52509187,0.210049024,1.600000024,1.019803882,31.79628391,0.252000936,92.40000153,51.73625565,74.66630332,0.216609116,63.20000076,10.85172749,33.12343202,0.42602325,23.20000076,42.91107559,6.796672034,0.47275615,111.4000015,7.914543629,49.98244552,0.38408062,57.40000153,16.25546074,39.12015738,0.517196371
127.5999985,35.76366806,66.77811635,0.2631701,77.19999695,25.07907677,30.36137743,0.398142935,61.59999847,34.51724243,56.43550931,0.130176486,69.59999847,7.525954723,48.6736364,0.26671745,91.59999847,24.38524246,32.59774557,0.338297798,132,4.427188873,48.7127049,0.534936098,180,20.22869301,36.92363847,0.464365552,0.200000003,0.400000036,4.327866551,0.16868162,37,28.50964737,33.70583426,0.240354319,59.79999924,32.89619827,57.33041001,0.147925921,97.40000153,21.80458641,41.7483546,0.220329464,70.80000305,26.06453514,22.09758454,0.600132227,29,29.44146729,36.21799334,0.258633983,18.79999924,14.77024078,47.57067191,0.452707993
47.79999924,28.11689949,60.65804534,0.377611884,104.8000031,10.39999962,46.69408316,0.351722692,3,1.264911056,38.15001445,0.186889253,79.80000305,20.21286774,57.65299971,0.468200304,81,16.87601852,38.83385772,0.423862325,4,3.033150196,50.18519344,0.424778543,56.20000076,4.621687889,33.28126677,0.607853249,1,0,10.52722243,0.362097262,30.20000076,19.73220825,24.46886329,0.278075782,3.799999952,1.46969378,64.60753128,0.252049875,1.399999976,0.800000012,45.45105909,0.275334576,1,1.264911056,18.6399521,0.464623412,50.59999847,36.73472595,48.85184625,0.134488718,22.39999962,27.4415741,26.28715194,0.274742344
95.80000305,48.35451889,65.5511256,0.316994689,95.80000305,46.48182678,40.16214614,0.306754253,0,0,8.418902228,0.26031342,77.40000153,59.54359818,56.06420961,0.402392573,59,28.78193855,39.47179817,0.458225914,1,0,11.84755365,0.604254909,1,0,14.02738666,0.826855174,57.40000153,29.220541,35.32094099,0.540110374,0,0,7.583559771,0.372397692,1.600000024,0.489897966,18.01718459,0.507269118,1,0,10.55567907,0.497641908,23.60000038,24.62194061,24.46567199,0.285149912,26,30.53522682,30.65666717,0.183308788,10.60000038,14.93452358,20.15539223,0.505552476
61.40000153,75.42572784,80.15182295,0.144098306,33.20000076,21.18867683,37.17416904,0.19319273,33.40000153,40.52949524,49.99744003,0.155177952,40.40000153,45.96781158,68.98176638,0.285710204,64.19999695,17.41723251,37.33297824,0.297352145,90.59999847,77.7447052,59.29358768,0.342485825,106.5999985,15.21315193,33.05723605,0.256567797,2.400000095,2.49799943,9.816771956,0.15828326,38.59999847,29.93058586,37.88093645,0.138464152,53.20000076,40.09688187,64.17719146,0.193458072,33.59999847,27.07471085,44.30389364,0.214059825,1,0.632455528,24.73670259,0.564253548,4.800000191,2.227105856,43.30913454,0.234272536,1.399999976,1.200000048,43.78288586,0.333803026
